address,value_satoshi,last_height
001431cc7009174d90bd4a359cc294ce593a727d19fb,294428064250,10535
00144ae2aa8a604c9e51a637755da900503dfe2606e2,1519953072,9046
0014482ca5ce26f98eeedf690b9fc46ece68dc4edd6f,1064547529,9046
00143ca42b065b987e8eac4abbfa04a818428f77559d,2840510033,16986
0014f6547bc6a0d5892e0b96f760f73a05db79b736b8,3880030720,1175
0014dfe258f1884090ee6c44c6278f6692bd9d70a401,7210491785,1175
0014b83a1b861daa29a2a00b4481962931f228e92b85,5425384276,1175
001452b3578555887de6202a18c219bddf4a2cdd2f76,2391755377,1175
00143a86da5f6cfcaa7d52ad263238ec7b0d7310d0bc,1785749764,1604
00142c3864a05a8a90c0eacc480b88db5ee8953a150a,5344891179,1175
0014ea60c660fe036b22e85d849c05190281507abb60,5095780970,709
001486bdc149d3a0289b2fad759edec2c95ccdf5cc24,5409278022,1175
0014384cf5d5d96455b51c6b10dc2cc96b9985fd180f,349522175228,881
00145cc206f9418cbed8f8f42db618294bb7cf527d51,221003454643,4810
0014fafb71adf185adbfadf0cad607fb6bab2867d68c,299273479,1332
00147163966472cd54373c46c9f02ba680ec7ab6aba4,645647778,1057
76a91487923f4dfbba206d1bc7f60110f3ebfa415118e588ac,190000299,1767
76a914703e9a42c713f3a91c239f0950154d097d55bf9188ac,33375677614,19092
0014ba18e7f66de28625686547e337d1cca53b263e52,1725350136,1175
0014b1a0051c1a546618633066cd3594309a8b1f0979,3417434729,1175
0014993d4f5c40aa50e425abece976a9f524b5a2d813,2264047599,1175
00144396126e0f3744388b7d8b1b4b0fd2f39495ae50,1593577200,1175
0014dba24201d5bd7f41fa05b1119864c35847f4fd72,600641557,10625
001444ed4248018fc5d04ca0725dd43d99a1a68195a0,791582654,3780
001408723d0091f9837751c6a9cad0171bb7e615b98d,422894092,13026
0014750db03db1c68f8155e4b58bb17cdc7362927dc9,487701937,1225
0014601ef75ba005fd516f02b037c2ada23edb0e0181,498984991,1225
00144a4663631ac0ad9d9468de474f30562af6c2dd5e,609691638,1175
00143a965c7ea3caa8cc51d8b97bb137336902ded48e,490917493,1225
00142aa9914bc56b08542eb0b90e31996ff7fbcc44e4,618418463,1175
001445011786c31a81c216036814bf6da1c290e98ca6,2443130221,733
00145d09e603e1651abaafa2a412c10b8c861eae1f57,82131770,13078
00143414c35504ef58d205c2dbb3754142e32d0cea91,2043753794,11101
00143c8a3e7b449506fb68fa303fb2ece3fb6a2a4abb,206122616049,10340
0014b2686e794d140359957ffcb5b776803c7a9a8ac5,599998790,5603
0014d745e74263ee53473c42176feeead14ecec1fcd4,32373147505,767
76a9143015f9e3329f91f34de964b15d71852a7c62b59c88ac,3960002864,2948
0014a8ed780483a85d53f2d6b457351e741898a49114,8232970,15134
00149fa7df3113859422c4987a9231ff5ca4707cfb28,965742,7799
00149bc2dab08343395f391bbe95eb2c864e0ef2e0ab,72889024290,5691
0014cd3920c06cf4cf31716a6c7fb6d3472b7fecd673,3732303017521,5699
0014f9198f679a2496eea36a8bc4521c396e300aa0b9,1417871,19144
00143aaacb772fcc06ec7496e5303b6079244b4b2767,7844193275,12862
0014dba4f341beef94b8a0032cb5cdd08e37934a358a,499999859,12878
0014fc1b6fbfed5df00781e9fc0dd64564cbc22106ec,1209121,7855
0014e5d9840c3c201ad65097e33fb3073fc280035236,1314613,3386
001414eeb6539447dfebd9ba04689a9455b3ee3bdd29,999930,2734
0014583f2b37086efbadc97df72761c380090186697b,2499984868,952
0014c17edd11c3fab81290fca2cfbb17633709e99010,1436389575,0
0014abb0962e893bd69e3a68ca48f75b990cf9d48673,306806809875,0
00147e2cd2b4fc9959b38b85233d71838d7458127e05,93375152283,0
00146499dc03f94f27100f34c189610a487e0ea1357a,167735866137,0
001451c00cd5cf31bbc775449396d7160c2961c30e78,354682037612,0
00142b59df111fb9f74d21931d87f73a3eaa8209f971,87504403401,0
00142a9a70a915883273ac7587c2f4c6cab5c6622f19,69004498931,0
001419de5a0e85ec469d1b8e4053fc7aca55314aea71,94455313201,0
00141354eb95f2152afc556997e24fd905752591187a,28056650566,0
001412f2003e01ad63290023408d4a5ea01c579110fe,42202943132,0
001406277667f4a97183c898ecbd4d8fddac075b05c7,275618449908,0
76a91484690d6807ce5fc99ff6fd0d7944b5835547749988ac,788505300,0
00147f2fa3b6f4e94454940eda6229e603fce37f81ce,400932980221,0
0014666ff52347d27591563b438b4bb8a31519a7e2a9,246880319826,0
0014fcd52735701ae58a371138d276016ee21b0656e0,53663420991,0
0014f256fc1f9459c47821001d99819071f83f1ec621,287746878443,0
0014c3b3fafbf7444b7c93f3e259152fc1ce0d18046a,297073309764,0
001496582e666ee73c6ec1099cf735866ad3d297ea54,69599471051,0
00146b5ce59a67f4c35f74bed0dcb235ae1cc8bc34d0,195443542267,0
00146a7281f376fd96500a7fca53764d2d0d6489f0b6,327351793775,0
00142588dace27e932eb53bf258547119f9c658eae28,238825823502,0
00141e4d19e3da8225a96337a5300e66208cb1c86d58,237043258559,0
00140d07105451c4e308ccbc1bf9a1427d132e5aacbd,40503182351,0
00140b86315e1b1234625e884ca8334c6c9cb73a64e5,251889221414,0
0014c032ac5cd0747acd145eda7c1f6022f8a89ca8a3,77452020610,0
00142741e3954b42b953944fb01da9f03036dc6536de,8174170044,0
0014adcd8795ba25e131a65b93ddc7ed38a1b6117ae8,46620442838,0
0014c21464fe25c717d7fc609ca401c0fccf45919365,67862821600,0
0014d6557858c1c4df4005a2684ba633b4966ebcf85e,34831571670,0
0014c32e0f10c4fd9419036b926eea4231e26fbb0995,83837573655,0
00149433e5c3cfaf535addaa632d43b383fd611e7717,7334326460,0
00141ccb29de05608350fdfbf403953a27bb93762082,13429026051,0
001490fe098c3bc1ec60c6e12a6730afd8ea066d07ba,1518894986,0
00146fa83a3946b70b98c8c19abc52a173242bfb035a,357104487,0
001483f9814e3d5f261ae9e4dd6d7574fb1dc3520a0d,58729155890,0
76a914c05b105ff6f27b4dcea4a8ddab63303ea950760b88ac,909007833374,0
0014f65e2cf3e3ef450cd036d759ce10b30936644da2,78423064715,0
76a914c4738d0da035bdc829afc1554cc833281647a71c88ac,143500033330,0
76a91433726d8dbec0162a11d899c37779197070a6555688ac,569496552673,0
00142b089c03b0264111b087e1e24ef3a65ef98391c6,141659532,0
0014eb8c205b132c754b653a91474a3e92b7f7ed21a3,8250288391,0
00144adcf68a7f922ad929f1829b3eca1ad044df5665,10334986693,0
76a914f16d793001018899189dc2dd610ff81f446d5f8388ac,48271567907,0
0014b4a9f036a286cba00da5d1cdb71998aab48e55b1,243264368394,0
76a91441f9f105d0d0429dfaa714385ea582510a64e81488ac,95851021473,0
0014124503cb371a64c3cdfd08bccfeced680903c0ed,116887863713,0
76a914ba2bc3574f53f92ee3338e1cdce9f1b145bb346f88ac,261089153730,0
76a914c68ea8dc3b344faafbe3dff94e3fa4b7e99bc02588ac,146037086616,0
76a9146c85cbf321d00bcf9086ba302bd01a5af9ea9af388ac,255084807683,0
0014a9151166d5af8e139ca6c4ccc8b9c170a1682c2e,42021436397,0
76a91416ebf330136ad5d53963879fd03705648d46e14d88ac,36007230212,0
001472587e255006c178424beca4a7874f4ee7547aaa,7090401011,0
0014c3ae287b0c8d91b287a1b95e133f5622ca6afa1d,114486311363,0
76a914344a0f48ca150ec2b903817660b9b68b13a6702688ac,2039271272,0
00145707bd470c7f0e9bcaf1ec7418a303e551db75da,204920452,0
0014ac235724da744f34e49c8a05784713713e65e448,110525303317,0
00140dadedd633728ba652042a4ef8fb399f1a9a31c1,57141579188,0
0014c5e17ff30fd223502399530d2ed6f818d70e63d4,287223754268,0
76a9148a74ac15bc0aca60c0f0604e7c5b3e647d23f92088ac,31248512003,0
00149b5982df3ab17e5537356a3c62dfac3efeb1da44,433370075494,0
76a914faea5c675eab996aa1e9d099d1c42b9bfdb4970b88ac,2611486253285,0
00149c3603958aec30d91a834e27062df04d43b1cda3,1120741,0
0014bc4408f4913c9b71ba861132f08fd8ae8804fc0f,13176455131,0
001427bbdeb030d22512184a303612c85ec1fcc50be1,5488281,0
0014156e934c045dd1214b6a4c4eaa9a16b5dc31f4e3,106179738249,0
76a91438f1f0a848c2283fbf9c1b5a78848162f68d194488ac,26473970435,0
0014e61446aca0daa6e59b2c368646ce0e894ae6753e,219713298,0
76a91421362def4e0059715b90d353a13a481fb4a85bd188ac,30145173272,0
001427370c5eb85f9af0d27adf1380c75da5d4047c04,80052808,0
001422d6aa537741360159c79948b646a2d4edcf2529,3497700252,0
76a914c88aa38c3b206f9bc662f3a9c4d36ed3d816191788ac,242501741,0
00149af7c0c1b48b91f05e0c8ce5a39ac87106367ea0,119950383470,0
0014822848467877d1e0014669884f3b9f18ce801a38,1116447,0
001444e5572326624f16b0ceca04c2fdf9b812d103ab,93419749446,0
76a9141ba5742a6d60e91e6b4322c50c58b3a3326c3b2f88ac,10139191497,0
00149e84d8c8e1603787b386ca6e11bdc3ad260ea04b,979664,0
76a914394f9d8096510e52b9fadf7997f36e6e6980570b88ac,8415151561,0
00147726adab4a385fe6b5b1ab84ac54b355155e4ff4,28197506561,0
76a9141f07efcc482776a6ee71ab29a1a74ebc617fb56e88ac,17009786,0
0014beb8920bfbbdc213ef98e3ec085c20d2dd25b3d1,1605708209,0
76a9149eb17c63cdb4e431accae58f38499380dfc6714a88ac,5641150414,0
76a91409b0403e626038a603cb4aec7a3e1b2bc6ffafc588ac,5698267410,0
0014fe8b07b4aa4ba36ab3bd19aa17167fc14d138952,192523366306,0
0014a93902788c32a2d07a8d3d090018e5f9dbb46ef2,1041484,0
0014b9f1ae07d851fc65f3157373da2b1d62515b6566,1111569,0
00142601c501a19016fd3ca590ad294505b612be0536,83083113215,0
00146179ee695037f1bcff6f113805bc1f3dbe571c6b,2490460,0
00142eeda35e99562050bc902140ce00dd95579a5a2c,31834133299,0
0014edcf9c1f1f84041d5faa916235dce38ba2f877ab,1042564,0
00146200787e77ec6516be69b44ef7ea8e07e9d76806,61726032,0
0014c65b7841d8b53027f9fa4a0ea744353c7b53c3a4,1001713,0
001428ee4816b9f03ddf5544563fdd0022475e72bf2d,1110594,0
0014ea3b1d5cc9cdbc913f45a4524b5af3afca39c81a,1808303,0
0014b876ac035eb778b2e43b1966f11ead98c5656722,1093684,0
00141a5ed2a1b022cb76c17d0ce62de3a39a4fb4dd83,1107332,0
76a91484fbebbc1c9c7d890b2b5a917fa11adf31b7e00f88ac,3473567710,0
0014a3777c2da1131a95cc6c1accacbd6a747857959c,1111155,0
0014a3d954d5bfb041fdaf505918947c830c3afd1f1a,10894,0
001459ed41384454420d33c92dd1ea9d42531b76dbb9,1004748,0
0014ce4ee04a87a563e359e0bb6dcb86abe28ceb99cd,1094726,0
00147bb40e4a3ea0b64ff8d38d89da7cb9a6a7b90509,1007131,0
001488ffa0f6f207e8652c0837893db2bb4c2c46aa45,1005187,0
0014cafe11b1a61de7c334ec6e4370fe83c6fed54b76,3783641,0
00143cad4d324e9593d3a3c7a36231cc44372de47ab0,1088348,0
0014fd312bf047caeb08fcef915e4b2b5e4b276e62dd,1098592,0
0014f698adb35c20a118fb4c03d014b54b9f76c6de7d,980431,0
00145b675c610d7ca8b4f5528983241a04dab47c690b,40033823,0
001491ea688b48d5487a9061a875aae20287e0019849,1121617,0
001457edec7aed6e64d080fcc357e63044aab5cf594f,1037323,0
0014821ddd07280813a37ec3faf4759939996442766b,1075297,0
001422e4fa0717956d244c4ffd55cd3560964ed69c0c,1001033,0
001494f183a8579c0617f6b69ea7c4590b701c2eb03a,957406,0
0014b6abfe032681ccf8d271bb3d0cae798d49b0efa1,1054079,0
0014a93ecc03c89e28c410df5ed8f0b4094670b1fb01,1821330,0
00148ea40155aed38cfaa827fb49e3331cf81df25412,1001002,0
76a91437eacf083ea2bf6b55b01ecf6291bcbd6d5aaec888ac,3773760325,0
001447e57b9d4b22b937418f594820aef6d7604105d7,311839773,0
0014b69d3dcd36da30814f313325a4997bcbdfcbd420,999637,0
00145effe753d44578c1aafefb76b9709ffc199986de,1709014,0
00143511d852121dd731eaf1dd131175def12c336cf2,36226899,0
0014b4479e523ede98387179e6b3ad2f6c3e0d5f2379,1113177,0
0014a7c06509c752c3278e6d4a6429b782613da304d0,1196771,0
001468072cb34f878780243b67f3a8b4b41a1417f8b9,981217,0
00144b2bf6e906790092ad0e969a57a9a2ed6e71363b,1727566,0
0014aec7c9101d42b904500d1caa0caf76af3e6ecb6b,1081723,0
00142744104ba488468ebf1b14cc1b2fad93f1af8254,969179,0
0014bff5752a9ae11360727d2c1f93b0d15dcb736a8c,1100514,0
0014eb011f982d9ad5a8c0d82c590958acca13f43eea,965959,0
0014c06f0aae2bdcdb9cd992cd7a2641bcec6fb067cb,1121543,0
0014d0b79e2e402799561831cb8ce804bbcd38bbf9f1,1101157,0
0014a914f75c34a3cba4f1be8129da8e4943110dd461,1040953,0
0014fcbf04f376e3751d59026cf2a0286cfee53b6e3f,2172136,0
00145e7f7714d9a632c07f35db179a1c6d42550dc0e5,1089311,0
00141ce0356cd2b04edf92f3a743af12d0f969250fa4,1001092,0
00146b4c05e6194a3d8abcb66f4d5b8c7272814f9a95,957549,0
00142e3891727a755b984851b2d8794f83b2dd392011,7754475,0
001404f92a1efd79549fc2eb51b4d9600dcfb21b887c,1120919,0
001469b54282b512c5a89804ec13011e057aff446e6e,19937835,0
00142933c07a5dc0978f6c5d9f92e10a430c2222e029,1102192,0
0014849c9de4ad8fbf5145191c2b6d67b2e5c0d86d72,16625871388,0
76a9140c9d22ea511cfe1430cfc7f08e92e6d09c61233c88ac,95779760096,0
0014267e4e27d8347ace9a1c0e8bc09c98d53079a294,3374172617,0
001452ac0849b44390231c8d67f360cd697dd43ca0c6,984777,0
0014d5df71f9a8c279f7c9ece60b3d304b7106b56265,1113633,0
00140d3f5e9b9b3a92397c86fb4c6082b35bd5e00c44,999152,0
0014007dba62e6fb817d2d56c448cf064fcd4a0495b1,1104502,0
0014411e3a080c31071e07cd23f276eb8a2162c498e8,2354248,0
00146d38d54b6bae9981d940c18d12f8946a77f9d5e2,1113875,0
001478a74a95f70ec29acae625468bdbccee8120b018,1090544,0
76a914d28487530102ac98fe70d72235c0e7104671971188ac,11250000,0
0014bb731ec88926de0d388e38021b0d86b2a0252132,1121557,0
0014a43f65610d17d9efe4dcb443d5c15aa82ea0350a,1041254,0
0014f8c7ce3c921f5290c2addf7cddd08d5cd5491ecb,1075423,0
0014bcdca54427708440112577deabbf2b71d28c2f19,965163,0
0014fde10815d634a1925c333c59d0aa4b1d0d69247f,1000312,0
001416b966bcda60c9552ddaebc36219d0ab34382cfd,1077348,0
0014f377a6e303fa3ef1168602683af0128f94e0851b,1002004,0
001405363f5c5aec9651401c41622d4146e28562d21d,1118723,0
00140e5dd2a9ce3794121b5daaf317177b08339d8c05,1087859,0
001419f3cb428165028f0e7dfc9b6578d067ba27ccd7,1113719,0
00147326bda3435459a48fde7df38e228645a4534620,1121545,0
00142b7576974e9daaef3651d6f8eaffde54bee09f20,1111378,0
0014d46960d80a905a6fed59897322ced1650eb0a781,1108130,0
00140600e178dc4e24384d57e8e9dd633b16ca9009c3,1034556,0
00142d53593557370750805f459fded486f34e9339b4,1105420,0
00145e34ede916421db96cbb971f0b0407de2ca9229a,1284156,0
00144e7543b7a6ef59683d0653a2e73a01e88c8b5920,1006933,0
0014b62a1172f3d1f1ae7eafef963df9f7415fb7aeb3,1103119,0
0014652bbb048d2b51abe58e199e7f0e1a52060b3f5c,984067,0
0014e5b89596b1cb12564d72b1363f3f57060dba4ab6,1087740,0
00140eaa3028f1c7763ea7288849aa7bfe8150cf92d8,1001032,0
0014e2f682ace911f2a3bd3556c1f217cfea9b1f8b35,1121662,0
001464bc37bd671204457d582a1e69d205e61bee5642,1025505,0
001454dcf3abf256ebfa0b8a498afb2fbe5a0ac28a10,1117537,0
0014a84063b7b03c5fd64f5cb3aa15c96050d5194f4e,964594,0
00144bf4a8c58ebcf6dd332b85ef4392472312bbe0da,500812271,0
001472c8661002678c548363fa5f9650b82e5177e160,1052430,0
0014be464911a9ee9e36b1a3533f9bc771d22e1329f8,980666,0
001452fa871ca38abcafadd06f371272c71194176c1d,1277,0
0014b38907010247f37495f71aaaf5b5e4504768d2ca,1073176,0
00141510429ccd4eb6b36c26aa7c3a3b9373fd9b5746,1119757,0
0014fbf48542f25b9c9ca066500fea46d82bb49afafa,980401,0
001421101b6008c0826374f596e6fc6a59e2521c5d99,1101128,0
0014b8534f89fd29d5e7764e7d28dd73b737fb85e4bb,1021178,0
001420c7e98bdfec514d683ce7c233f4dffe78f5fcb5,1040068,0
00146886a22487c726a6786f2d4e6849f434dd8f77ed,155707976,0
0014a62b7e9c90e97ca04f750ac4b95f933735a16055,835271,0
0014c0175ce2c5c79210d6e41a4cef1501a5e089a845,1024560,0
00145329fae196a0e632b6696acdeef6fc42d06d9541,1409131,0
001449aa2180c91d45e4afe89a7c4e2ebaf805a349a9,1082953,0
001460ac8b8df5f3cf0565b70307e77b6a752d4e4957,967776,0
001497f7bba68804970f712967e250ae67af734d798d,1010679,0
0014eae471a11cc2cac4b9c8b2b37f9712c50dd5ccec,17813440108,0
00143fd448ba07a28c3194b50f8244e4e0244df3e068,1087670,0
0014a179b185dbf4361ff57a23dad6e5e3e69ebfcbec,1075357,0
001417bcb2b1909d92d5c489c72f6c1fbd2519b87813,1107484,0
001436153a449d8e115465f593dd7f39b116bcfe11ba,1114552,0
001477e5f69df0a248f00b05fe13f5825d484bbfd45e,13962757,0
00148059f8336e507779ee7cb061126512c9bdd934c7,980570,0
001467154f273410270d98a86f4bec3d60b220b9a216,1004266,0
00146f85a7f35133dd195a2fbf932aaf14079dc8899f,1098091,0
00143a16e656efef37516cdcf276f67cb384811fc498,1098718,0
0014296e3b919a098b7dc245a4a2519f44c4358bb21b,999794,0
001433a5a50b82f01ff68204cb44cbd8771b993e877a,1093873,0
00146cb9ed8293f66f1c91cf3e6257d9c4d07301d85e,1001292,0
001447ddc7faed6ce9d0f778950006571e1c1b47a187,126627,0
00144dc0cf79d3ee470774403bed7aca0378e522534f,965911,0
0014f0ddf132802f45e277eac792f6f5d9e64f73cf69,1104299,0
00143252e0d0e260a47eee5aee977b816e82240ec6cc,1011108,0
00142e0ac5eb708cbf6431a96ba57a8b5a27455c16ba,1105104,0
0014d35fcefc9d7663935ea4884f5d1ef21172d34f07,995842,0
001440cfcf97c9a8f9a5f9cffae038ed98cde9006912,1001355,0
0014733c1ad5c640c8aacf48d9bfaeb709bde2f7d5b6,1087765,0
001494a0f9f8b64787a43e897b02c0350bdffa995103,1002994,0
0014ef6c9918f6be7e08c80dfdf35eb96a2f3fad03d7,998509,0
0014126bd420710b762b50eff632bd1ccd36cb87f5c8,1119802,0
0014b70451ae269d347da681b31f9b9f9e1715ed3c65,939296,0
0014001e02169d4e7fdc3a8484e75bf2b3c4314a0798,2481,0
00140814f52d42b77758b8a46a8be8781c677e15b100,1101087,0
0014a930b6dba748cef3c28fb290e6cd83bec7166ec2,981430,0
0014cd37b293e376494b37531512c8c7eb639af2052c,39444680,0
0014df318087b1eebb7c8d2d31355b42926e36d15060,979742,0
001431e5b4ec0c756f6122f70e118bb7a4bb561fccca,1798799,0
00142cccb7d93e3fa5964f9e947c46a24e7db4e74d7d,960681,0
001466cc4bf821bf7a41c24eeca1c7bb9a23a7fe38f0,1087724,0
0014cc7a83b3ce3b2b7d9e3914fa993a1aacdfc87191,999369,0
001445707fcd7e5fe0f0bebe33f1b49c1f9c79981541,1045298,0
001448ff027559c6de4555cb01072bacb40c442e9622,1042769,0
0014c3d2f3f1be1897f38ccd23d0b01864a5d978f6fc,1112229,0
00140156ec5d1b8e8e80a76205ae9b87f94d8c95a2d8,1028582795,0
0014baf025ba3590fdcc4b4c0acdc3870b0f3502bc10,1121577,0
001422990e9eb07801fc574ab51f3c14a35fb436a0d8,980893,0
0014d4a3282729b2d6b7badbf8a8fe93e162c6a7ba5e,1038268,0
001411eb6be43279acba39defd4075b918dd86fb847c,1004634,0
0014bb182de706661d43f0784ece51ccd0aa64051bf1,1108923,0
00141f945b6b62ea792b4001e4549f75ccb4b34855ae,1003998,0
00142b9cf37cead5554fd19f01f25e05e32011005c20,1113699,0
0014a2800f0439c2bc7d4a2030a6850d35d84b8a4387,1098005,0
00144fc4031801389216dda799c6ba9b702046484e6d,1108963,0
0014dedeae9418646846637028e8037dd1c18fcbd6ad,1115648,0
0014a78d7667e6d8d824629a25979fd11772f8d8d4be,1078966,0
00148775365f7b5f58ed5dac6e0c2f7b6f34ec74ab95,1101660,0
00145aee4c49a4c4eee2e7db848df9a572267c46acd0,1006991,0
00145e4dbd46ed73b734efef5a45edd45c9ef9cdcb28,1112363,0
00141ffb0cc63d1754d6504122806fd0b61531b67a60,964956,0
00141f13592b62e56ed95511ad85cebc5c32847a63df,1109724,0
0014fd4c114a45f8c8dfcd15b41f3773eda6eef97cd7,1113794,0
0014b411154c9ef9b156e7f8f02a144e096775eac686,33189961,0
00144fa6f6fc3e64080601c48ac1a1626736186da47f,500000000,0
0014146ee6aa9ba467af85d4720a76d75a80bafbd208,1081712,0
001478cf59b935a65d992e192eb8def8cf040de3adde,1097072,0
0014aec79602ca86515b3f45efc9d95f7d9e1c7a1540,1103497,0
0014d1568441190433c31f314eda9b90797d99a94d26,1007423,0
0014bdac1ebe8fee7054fab8235cb18c896921f05911,1075476,0
0014438e0bc2350f595dba1253567f014a7eb1cfff77,999332,0
0014472cfa35fef12c786a0a620984560efe9c1d2aa1,1052430,0
00145be1b4c40513f7bbcab1a9000999f4abe5a13d19,960709,0
0014e583c48f83e662e091d53344dd1c7b954ce72a8f,1103032,0
0014848a92d444496253c9b9e95c1ea55831795d0b26,1101048,0
0014a929518f65fd513ea8d1e7fb60f40fffec266b55,1001742,0
00148a209d9d36553911ed83320e9325f6742e99cbff,1075376,0
00147b686525452c4c66a5665f2ff6bc6b78460169af,1114588,0
0014e580935a668ac8571dba2f827ea4dc671de31830,1082333,0
00146d6f7f402e39103f00c9ffe0429ee1a947b522b3,1075486,0
001417098b9104185d6f9198d03a4b8a1475250e6c43,932942,0
001443f0bf4a2e15481e0bf537369953d2ebfe0c6af6,1111578,0
0014a2729a7300ac0b7076e534aa88ba5f5196eda46a,1108514,0
0014608ecc4020b39efc9401498ba8801eb6cbb257ba,1084582,0
0014637f552aaefb3d449ba76cc07aa3b58f15ba20a1,1019883,0
00142f83f6964ca0d66463df4c38cc5c073a0948cb66,3811,0
76a914c1c37c84332ac6d736c72274650154bad7be4c3688ac,10481100682,0
